DATAFLOW,AUDST,BASE_PER,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,STATE_CODE,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,ANP,0,2000-03-31,INR,1287971200000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,ARP,0,2000-03-31,INR,16117700000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,ASM,0,2000-03-31,INR,348331900000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,BIH,0,2000-03-31,INR,501737600000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,CHD,0,2000-03-31,INR,41411500000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,CHHT,0,2000-03-31,INR,272487300000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,DEL,0,2000-03-31,INR,552201600000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,GOA,0,2000-03-31,INR,63297500000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,GUJ,0,2000-03-31,INR,1098610000000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,HAR,0,2000-03-31,INR,513749000000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,HP,0,2000-03-31,INR,141124700000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,JHK,0,2000-03-31,INR,343230800000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,JNK,0,2000-03-31,INR,156598100000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,KAR,0,2000-03-31,INR,1012474500000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,KER,0,2000-03-31,INR,691684700000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,MAH,0,2000-03-31,INR,2478302200000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,MANI,0,2000-03-31,INR,32601600000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,MEG,0,2000-03-31,INR,35781400000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,MIZO,0,2000-03-31,INR,15500600000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,MP,0,2000-03-31,INR,801321000000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,NAGA,0,2000-03-31,INR,28022700000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,ORI,0,2000-03-31,INR,429860800000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,PUN,0,2000-03-31,INR,671619700000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,PY,0,2000-03-31,INR,32348300000
RBI:GROSS_STATE_DOM_PRD_RN(1.0),N_A,BY_1999_2000,AFY,CURR_PRC,2000,1999,RAJA,0,2000-03-31,INR,827197100000.0001
