DATAFLOW,AUDST,BASE_PER,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,STATE_CODE,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,DEL,0,1996-03-31,INR,216205400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,GOA,0,1996-03-31,INR,22250300000.000004
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,GUJ,0,1996-03-31,INR,526294300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,HAR,0,1996-03-31,INR,212539100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,HP,0,1996-03-31,INR,49205200000.00001
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,JHK,0,1996-03-31,INR,143091800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,JNK,0,1996-03-31,INR,60314799999.99999
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,KAR,0,1996-03-31,INR,409739000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,KER,0,1996-03-31,INR,269474700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,MAH,0,1996-03-31,INR,1151875700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,MANI,0,1996-03-31,INR,11473699999.999998
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,MEG,0,1996-03-31,INR,15081199999.999998
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,MP,0,1996-03-31,INR,366009100000.00006
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,NAGA,0,1996-03-31,INR,14446900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,ORI,0,1996-03-31,INR,177493100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,PUN,0,1996-03-31,INR,287706200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,PY,0,1996-03-31,INR,8702100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,RAJA,0,1996-03-31,INR,355303500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,SIKK,0,1996-03-31,INR,4023000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,TN,0,1996-03-31,INR,598612100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,TRI,0,1996-03-31,INR,17326900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,UK,0,1996-03-31,INR,55093400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,UP,0,1996-03-31,INR,770463100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1996,1995,WB,0,1996-03-31,INR,556308300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,ANN,0,1996-03-31,INR,6148900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,ANP,0,1996-03-31,INR,717964200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,ARP,0,1996-03-31,INR,10714500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,ASM,0,1996-03-31,INR,171703600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,BIH,0,1996-03-31,INR,218346500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,CHD,0,1996-03-31,INR,19756600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,CHHT,0,1996-03-31,INR,144351800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,DEL,0,1996-03-31,INR,254342400000.00003
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,GOA,0,1996-03-31,INR,27559400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,GUJ,0,1996-03-31,INR,617358300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,HAR,0,1996-03-31,INR,261655800000.00003
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,HP,0,1996-03-31,INR,59302400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,JHK,0,1996-03-31,INR,161825200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,JNK,0,1996-03-31,INR,69730500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,KAR,0,1996-03-31,INR,500281900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,KER,0,1996-03-31,INR,353303100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,MAH,0,1996-03-31,INR,1407302100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,MANI,0,1996-03-31,INR,14099200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,MEG,0,1996-03-31,INR,17290300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,MIZO,0,1996-03-31,INR,8587400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,MP,0,1996-03-31,INR,420959300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,NAGA,0,1996-03-31,INR,16559700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,ORI,0,1996-03-31,INR,238215900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,PUN,0,1996-03-31,INR,342178200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,PY,0,1996-03-31,INR,10737400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,RAJA,0,1996-03-31,INR,416899600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,SIKK,0,1996-03-31,INR,4668800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,TN,0,1996-03-31,INR,697199299999.9999
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,TRI,0,1996-03-31,INR,20730000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,UK,0,1996-03-31,INR,67264000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,UP,0,1996-03-31,INR,928109800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1996,1995,WB,0,1996-03-31,INR,671355500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,ANN,0,1997-03-31,INR,5446300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,ANP,0,1997-03-31,INR,619550300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,ARP,0,1997-03-31,INR,8598200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,ASM,0,1997-03-31,INR,144667700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,BIH,0,1997-03-31,INR,245688500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,CHD,0,1997-03-31,INR,18964000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,CHHT,0,1997-03-31,INR,130414100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,DEL,0,1997-03-31,INR,245962200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,GOA,0,1997-03-31,INR,26023100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,GUJ,0,1997-03-31,INR,606525700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,HAR,0,1997-03-31,INR,237587200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,HP,0,1997-03-31,INR,51988600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,JHK,0,1997-03-31,INR,134597300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,JNK,0,1997-03-31,INR,63206500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,KAR,0,1997-03-31,INR,447365500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,KER,0,1997-03-31,INR,280264500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,MAH,0,1997-03-31,INR,1197324000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,MANI,0,1997-03-31,INR,12578800000.000002
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,MEG,0,1997-03-31,INR,15614800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,MP,0,1997-03-31,INR,390572699999.99994
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,NAGA,0,1997-03-31,INR,15470400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,ORI,0,1997-03-31,INR,165243900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,PUN,0,1997-03-31,INR,308895000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,PY,0,1997-03-31,INR,12116400000.000002
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,RAJA,0,1997-03-31,INR,396817900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,SIKK,0,1997-03-31,INR,4289700000.000001
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,TN,0,1997-03-31,INR,623157000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,TRI,0,1997-03-31,INR,19234200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,UK,0,1997-03-31,INR,58564300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,UP,0,1997-03-31,INR,855970900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1997,1996,WB,0,1997-03-31,INR,594959900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,ANN,0,1997-03-31,INR,7201200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,ANP,0,1997-03-31,INR,815167200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,ARP,0,1997-03-31,INR,10827100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,ASM,0,1997-03-31,INR,184652300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,BIH,0,1997-03-31,INR,294485500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,CHD,0,1997-03-31,INR,23773800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,CHHT,0,1997-03-31,INR,163723500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,DEL,0,1997-03-31,INR,304204900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,GOA,0,1997-03-31,INR,33233500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,GUJ,0,1997-03-31,INR,741832400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,HAR,0,1997-03-31,INR,313450300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,HP,0,1997-03-31,INR,68028700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,JHK,0,1997-03-31,INR,172427400000.00003
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,JNK,0,1997-03-31,INR,78508900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,KAR,0,1997-03-31,INR,580707800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,KER,0,1997-03-31,INR,406986800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,MAH,0,1997-03-31,INR,1586826500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,MANI,0,1997-03-31,INR,16543400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,MEG,0,1997-03-31,INR,18984300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,MIZO,0,1997-03-31,INR,9829300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,MP,0,1997-03-31,INR,485901400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,NAGA,0,1997-03-31,INR,18485200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,ORI,0,1997-03-31,INR,226688500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,PUN,0,1997-03-31,INR,391122800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,PY,0,1997-03-31,INR,16706700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,RAJA,0,1997-03-31,INR,509864600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,SIKK,0,1997-03-31,INR,5314800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,TN,0,1997-03-31,INR,791178400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,TRI,0,1997-03-31,INR,24999100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,UK,0,1997-03-31,INR,73121300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,UP,0,1997-03-31,INR,1121461600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1997,1996,WB,0,1997-03-31,INR,744221500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,ANN,0,1998-03-31,INR,5814700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,ANP,0,1998-03-31,INR,603212000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,ARP,0,1998-03-31,INR,8841000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,ASM,0,1998-03-31,INR,147035700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,BIH,0,1998-03-31,INR,234037300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,CHD,0,1998-03-31,INR,20121400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,CHHT,0,1998-03-31,INR,135510700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,DEL,0,1998-03-31,INR,285824700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,GOA,0,1998-03-31,INR,26278700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,GUJ,0,1998-03-31,INR,606471000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,HAR,0,1998-03-31,INR,239651900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,HP,0,1998-03-31,INR,55710100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,JHK,0,1998-03-31,INR,176155099999.99997
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,JNK,0,1998-03-31,INR,66522400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,KAR,0,1998-03-31,INR,475168200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,KER,0,1998-03-31,INR,286331500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,MAH,0,1998-03-31,INR,1263389200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,MANI,0,1998-03-31,INR,13736400000.000002
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,MEG,0,1998-03-31,INR,16621500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,MP,0,1998-03-31,INR,411014700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,NAGA,0,1998-03-31,INR,16840600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,ORI,0,1998-03-31,INR,189015600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,PUN,0,1998-03-31,INR,317262100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,PY,0,1998-03-31,INR,15898300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,RAJA,0,1998-03-31,INR,445085100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,SIKK,0,1998-03-31,INR,4607200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,TN,0,1998-03-31,INR,678222700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,TRI,0,1998-03-31,INR,21315500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,UK,0,1998-03-31,INR,59269100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,UP,0,1998-03-31,INR,846864800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CNST_PRC,1998,1997,WB,0,1998-03-31,INR,644836100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,ANN,0,1998-03-31,INR,8128000000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,ANP,0,1998-03-31,INR,857913500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,ARP,0,1998-03-31,INR,11921800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,ASM,0,1998-03-31,INR,202106100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,BIH,0,1998-03-31,INR,303073700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,CHD,0,1998-03-31,INR,27320500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,CHHT,0,1998-03-31,INR,183446900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,DEL,0,1998-03-31,INR,374114200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,GOA,0,1998-03-31,INR,41657299999.99999
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,GUJ,0,1998-03-31,INR,772655800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,HAR,0,1998-03-31,INR,339093900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,HP,0,1998-03-31,INR,78069800000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,JHK,0,1998-03-31,INR,232505500000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,JNK,0,1998-03-31,INR,88578600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,KAR,0,1998-03-31,INR,647568900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,KER,0,1998-03-31,INR,448834700000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,MAH,0,1998-03-31,INR,1725295300000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,MANI,0,1998-03-31,INR,18815100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,MEG,0,1998-03-31,INR,21659600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,MIZO,0,1998-03-31,INR,10223900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,MP,0,1998-03-31,INR,531406100000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,NAGA,0,1998-03-31,INR,21368200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,ORI,0,1998-03-31,INR,279995600000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,PUN,0,1998-03-31,INR,430989900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,PY,0,1998-03-31,INR,23497399999.999996
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,RAJA,0,1998-03-31,INR,569115400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,SIKK,0,1998-03-31,INR,6117200000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,TN,0,1998-03-31,INR,926887100000.0001
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,TRI,0,1998-03-31,INR,30153400000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,UK,0,1998-03-31,INR,79464900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,UP,0,1998-03-31,INR,1201247900000
RBI:NET_SDP_FAC_CST_RN(1.0),N_A,BY_1993_94,AFY,CURR_PRC,1998,1997,WB,0,1998-03-31,INR,895946200000
